DATA LENGTH(steps) :
1245
STEP LENGTH(sec) :
0.010000

PCz,         PEL_Q0,      PEL_Qx,      PEL_Qy,      PEL_Qz,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY
0.626254     0.999996     -0.002363    0.001355     -0.000109    -0.117703    -2.419560    -0.530682    1.300934     -0.444191    0.266326     -2.149752    0.575878     -1.456206    -0.454372    -0.066129   
0.626231     0.999989     -0.001763    0.001166     0.004170     -0.114298    -2.446433    -0.529367    1.294037     -0.438093    0.272319     -2.176649    0.576100     -1.458012    -0.450080    -0.068904   
0.626194     0.999963     -0.001143    0.000983     0.008448     -0.110875    -2.472288    -0.527781    1.286662     -0.432437    0.278738     -2.202427    0.576326     -1.458929    -0.445808    -0.071584   
0.626146     0.999919     -0.000507    0.000805     0.012717     -0.107425    -2.497054    -0.525951    1.278861     -0.427252    0.285544     -2.227055    0.576591     -1.459053    -0.441593    -0.074220   
0.626090     0.999856     0.000140     0.000631     0.016971     -0.103942    -2.520673    -0.523908    1.270713     -0.422560    0.292670     -2.250500    0.576926     -1.458478    -0.437474    -0.076864   
0.626028     0.999775     0.000792     0.000459     0.021203     -0.100418    -2.543084    -0.521687    1.262301     -0.418383    0.300029     -2.272736    0.577354     -1.457312    -0.433486    -0.079561   
0.625963     0.999676     0.001444     0.000288     0.025408     -0.096841    -2.564235    -0.519324    1.253720     -0.414740    0.307515     -2.293735    0.577896     -1.455664    -0.429663    -0.082360   
0.625895     0.999560     0.002091     0.000117     0.029579     -0.093205    -2.584082    -0.516854    1.245074     -0.411641    0.315004     -2.313476    0.578567     -1.453658    -0.426035    -0.085282   
0.625828     0.999428     0.002725     -0.000057    0.033712     -0.089499    -2.602584    -0.514317    1.236467     -0.409094    0.322367     -2.331936    0.579377     -1.451402    -0.422629    -0.088352   
0.625760     0.999280     0.003341     -0.000236    0.037803     -0.085715    -2.619705    -0.511748    1.228009     -0.407099    0.329472     -2.349094    0.580337     -1.449002    -0.419469    -0.091578   
0.625695     0.999116     0.003934     -0.000420    0.041848     -0.081843    -2.635415    -0.509185    1.219803     -0.405650    0.336191     -2.364933    0.581448     -1.446567    -0.416574    -0.094950   
0.625632     0.998938     0.004497     -0.000611    0.045844     -0.077879    -2.649691    -0.506663    1.211941     -0.404736    0.342415     -2.379437    0.582713     -1.444196    -0.413961    -0.098458   
0.625572     0.998747     0.005022     -0.000812    0.049790     -0.073816    -2.662513    -0.504219    1.204511     -0.404342    0.348055     -2.392590    0.584130     -1.441961    -0.411643    -0.102081   
0.625515     0.998542     0.005506     -0.001023    0.053684     -0.069652    -2.673866    -0.501885    1.197587     -0.404445    0.353058     -2.404379    0.585698     -1.439944    -0.409631    -0.105788   
0.625461     0.998326     0.005940     -0.001246    0.057526     -0.065386    -2.683741    -0.499694    1.191229     -0.405021    0.357397     -2.414795    0.587412     -1.438200    -0.407931    -0.109543   
0.625408     0.998097     0.006322     -0.001483    0.061316     -0.061019    -2.692133    -0.497676    1.185486     -0.406044    0.361088     -2.423829    0.589266     -1.436772    -0.406549    -0.113309   
0.625357     0.997858     0.006643     -0.001736    0.065055     -0.056557    -2.699040    -0.495858    1.180383     -0.407485    0.364180     -2.431473    0.591255     -1.435678    -0.405486    -0.117042   
0.625305     0.997608     0.006899     -0.002006    0.068747     -0.052009    -2.704465    -0.494267    1.175946     -0.409315    0.366746     -2.437724    0.593370     -1.434930    -0.404740    -0.120702   
0.625252     0.997348     0.007085     -0.002295    0.072392     -0.047386    -2.708414    -0.492923    1.172181     -0.411501    0.368882     -2.442581    0.595606     -1.434516    -0.404307    -0.124243   
0.625195     0.997079     0.007199     -0.002604    0.075994     -0.042701    -2.710896    -0.491850    1.169088     -0.414012    0.370684     -2.446045    0.597951     -1.434409    -0.404179    -0.127622   
0.625133     0.996800     0.007234     -0.002935    0.079558     -0.037973    -2.711924    -0.491065    1.166661     -0.416813    0.372237     -2.448119    0.600397     -1.434562    -0.404342    -0.130789   
0.625063     0.996511     0.007190     -0.003289    0.083087     -0.033224    -2.711511    -0.490584    1.164886     -0.419870    0.373598     -2.448810    0.602933     -1.434921    -0.404782    -0.133704   
0.624983     0.996213     0.007064     -0.003668    0.086586     -0.028476    -2.709672    -0.490422    1.163757     -0.423141    0.374780     -2.448130    0.605549     -1.435429    -0.405477    -0.136316   
0.624890     0.995904     0.006855     -0.004074    0.090059     -0.023756    -2.706425    -0.490591    1.163262     -0.426586    0.375759     -2.446091    0.608232     -1.436008    -0.406405    -0.138577   
0.624782     0.995586     0.006564     -0.004507    0.093511     -0.019089    -2.701790    -0.491103    1.163396     -0.430163    0.376464     -2.442710    0.610971     -1.436597    -0.407537    -0.140447   
0.624656     0.995258     0.006190     -0.004969    0.096946     -0.014502    -2.695789    -0.491968    1.164153     -0.433830    0.376811     -2.438008    0.613751     -1.437120    -0.408842    -0.141874   
0.624508     0.994919     0.005737     -0.005461    0.100368     -0.010024    -2.688441    -0.493193    1.165523     -0.437548    0.376688     -2.432008    0.616561     -1.437523    -0.410288    -0.142816   
0.624337     0.994569     0.005206     -0.005982    0.103780     -0.005680    -2.679772    -0.494783    1.167504     -0.441280    0.375988     -2.424737    0.619387     -1.437752    -0.411839    -0.143225   
0.624139     0.994207     0.004603     -0.006534    0.107185     -0.001495    -2.669809    -0.496740    1.170097     -0.444996    0.374602     -2.416226    0.622213     -1.437769    -0.413459    -0.143064   
0.623911     0.993834     0.003931     -0.007115    0.110583     0.002512     -2.658577    -0.499068    1.173304     -0.448670    0.372433     -2.406505    0.625028     -1.437541    -0.415113    -0.142300   
0.623652     0.993448     0.003196     -0.007725    0.113977     0.006319     -2.646104    -0.501765    1.177135     -0.452286    0.369395     -2.395613    0.627816     -1.437060    -0.416763    -0.140904   
0.623358     0.993051     0.002406     -0.008363    0.117363     0.009911     -2.632415    -0.504826    1.181596     -0.455831    0.365431     -2.383584    0.630569     -1.436320    -0.418380    -0.138863   
0.623027     0.992642     0.001565     -0.009027    0.120741     0.013279     -2.617541    -0.508244    1.186706     -0.459304    0.360517     -2.370455    0.633273     -1.435330    -0.419930    -0.136165   
0.622658     0.992221     0.000684     -0.009715    0.124106     0.016414     -2.601504    -0.512008    1.192476     -0.462708    0.354675     -2.356268    0.635922     -1.434118    -0.421390    -0.132821   
0.622248     0.991790     -0.000230    -0.010425    0.127454     0.019314     -2.584334    -0.516103    1.198922     -0.466058    0.347977     -2.341057    0.638505     -1.432697    -0.422736    -0.128843   
0.621797     0.991349     -0.001169    -0.011155    0.130776     0.021980     -2.566051    -0.520505    1.206041     -0.469370    0.340545     -2.324861    0.641020     -1.431108    -0.423956    -0.124266   
0.621303     0.990899     -0.002124    -0.011902    0.134065     0.024417     -2.546682    -0.525189    1.213837     -0.472667    0.332539     -2.307718    0.643466     -1.429388    -0.425039    -0.119132   
0.620766     0.990442     -0.003087    -0.012664    0.137310     0.026635     -2.526245    -0.530121    1.222289     -0.475974    0.324157     -2.289663    0.645842     -1.427577    -0.425982    -0.113495   
0.620185     0.989981     -0.004047    -0.013438    0.140500     0.028645     -2.504763    -0.535262    1.231383     -0.479312    0.315602     -2.270730    0.648154     -1.425707    -0.426792    -0.107421   
0.619562     0.989518     -0.004998    -0.014221    0.143623     0.030463     -2.482256    -0.540569    1.241080     -0.482704    0.307088     -2.250950    0.650409     -1.423813    -0.427480    -0.100983   
0.618896     0.989055     -0.005932    -0.015013    0.146664     0.032107     -2.458742    -0.545992    1.251333     -0.486166    0.298810     -2.230355    0.652616     -1.421914    -0.428061    -0.094255   
0.618189     0.988595     -0.006841    -0.015809    0.149608     0.033596     -2.434242    -0.551479    1.262084     -0.489712    0.290939     -2.208968    0.654787     -1.420010    -0.428557    -0.087310   
0.617443     0.988143     -0.007719    -0.016610    0.152441     0.034955     -2.408781    -0.556975    1.273263     -0.493346    0.283620     -2.186815    0.656935     -1.418103    -0.428994    -0.080220   
0.616661     0.987701     -0.008562    -0.017412    0.155146     0.036207     -2.382379    -0.562425    1.284773     -0.497075    0.276957     -2.163917    0.659075     -1.416150    -0.429400    -0.073055   
0.615845     0.987273     -0.009363    -0.018216    0.157707     0.037377     -2.355065    -0.567769    1.296509     -0.500895    0.271023     -2.140292    0.661221     -1.414115    -0.429803    -0.065874   
0.614998     0.986864     -0.010121    -0.019018    0.160109     0.038491     -2.326872    -0.572952    1.308348     -0.504796    0.265852     -2.115955    0.663390     -1.411930    -0.430235    -0.058735   
0.614125     0.986477     -0.010831    -0.019819    0.162336     0.039575     -2.297835    -0.577917    1.320138     -0.508766    0.261449     -2.090924    0.665598     -1.409519    -0.430725    -0.051682   
0.613230     0.986116     -0.011492    -0.020618    0.164373     0.040656     -2.267995    -0.582616    1.331712     -0.512790    0.257788     -2.065210    0.667856     -1.406782    -0.431299    -0.044763   
0.612318     0.985784     -0.012105    -0.021413    0.166209     0.041756     -2.237401    -0.586998    1.342896     -0.516842    0.254813     -2.038827    0.670178     -1.403614    -0.431980    -0.038016   
0.611394     0.985485     -0.012667    -0.022203    0.167829     0.042899     -2.206107    -0.591023    1.353492     -0.520895    0.252449     -2.011793    0.672577     -1.399909    -0.432786    -0.031469   
0.610464     0.985221     -0.013183    -0.022988    0.169224     0.044105     -2.174175    -0.594654    1.363299     -0.524918    0.250595     -1.984132    0.675060     -1.395560    -0.433728    -0.025151   
0.609533     0.984996     -0.013652    -0.023767    0.170386     0.045391     -2.141675    -0.597861    1.372113     -0.528877    0.249151     -1.955870    0.677632     -1.390473    -0.434809    -0.019089   
0.608609     0.984811     -0.014078    -0.024539    0.171308     0.046772     -2.108689    -0.600621    1.379747     -0.532733    0.247992     -1.927045    0.680299     -1.384565    -0.436033    -0.013300   
0.607696     0.984668     -0.014463    -0.025301    0.171985     0.048261     -2.075309    -0.602921    1.386031     -0.536448    0.246990     -1.897704    0.683058     -1.377781    -0.437395    -0.007803   
0.606803     0.984568     -0.014811    -0.026054    0.172416     0.049862     -2.041638    -0.604754    1.390817     -0.539990    0.246027     -1.867909    0.685905     -1.370093    -0.438888    -0.002614   
0.605935     0.984511     -0.015125    -0.026794    0.172599     0.051581     -2.007792    -0.606123    1.394006     -0.543322    0.244970     -1.837735    0.688835     -1.361504    -0.440501    0.002261    
0.605099     0.984498     -0.015408    -0.027521    0.172538     0.053416     -1.973906    -0.607037    1.395538     -0.546422    0.243711     -1.807282    0.691839     -1.352072    -0.442219    0.006821    
0.604301     0.984527     -0.015667    -0.028231    0.172234     0.055363     -1.940126    -0.607518    1.395413     -0.549270    0.242140     -1.776664    0.694904     -1.341865    -0.444024    0.011060    
0.603548     0.984597     -0.015903    -0.028922    0.171696     0.057414     -1.906619    -0.607590    1.393696     -0.551855    0.240173     -1.746020    0.698019     -1.331002    -0.445895    0.014989    
0.602846     0.984707     -0.016123    -0.029591    0.170929     0.059558     -1.873562    -0.607291    1.390491     -0.554182    0.237749     -1.715506    0.701170     -1.319620    -0.447810    0.018622    
0.602201     0.984855     -0.016328    -0.030236    0.169943     0.061776     -1.841149    -0.606662    1.385965     -0.556261    0.234840     -1.685307    0.704344     -1.307905    -0.449743    0.021970    
0.601618     0.985037     -0.016523    -0.030852    0.168750     0.064051     -1.809586    -0.605750    1.380336     -0.558112    0.231445     -1.655623    0.707531     -1.296048    -0.451665    0.025053    
0.601102     0.985253     -0.016712    -0.031437    0.167360     0.066361     -1.779089    -0.604610    1.373860     -0.559763    0.227606     -1.626670    0.710723     -1.284235    -0.453549    0.027899    
0.600658     0.985498     -0.016899    -0.031987    0.165787     0.068681     -1.749878    -0.603298    1.366810     -0.561246    0.223396     -1.598681    0.713913     -1.272686    -0.455363    0.030528    
